league,season,date,home_team,away_team,odds_home,odds_draw,odds_away,control_score_10,chaos_score_10,likely_1x2,confidence,model_home_prob,model_draw_prob,model_away_prob,over25_signal,btts_signal,both_over,both_btts,data_warning,probability_profile,home_stats_n,away_stats_n,home_ppg,away_ppg,home_over25_rate,away_over25_rate,home_btts_rate,away_btts_rate,mode,matchday,cutoff_date,train_rows,test_group_size,model_name,model_trained_ok,model_error,recommended_market_type,recommended_market_subtype,recommended_market_read,recommendation_strength,risk_note,league_profile,league_adjusted_strength,league_profile_note,league_warning_flags,league_preferred_subtype,league_suppressed_subtype,market_tier,market_tier_score,market_tier_reason,market_tier_flags,market_tier_score_league_relative,actual_result,actual_home_goals,actual_away_goals,actual_total_goals,actual_over25,actual_under25,actual_under35,actual_btts,type_success,subtype_success,month,odds_bucket,ctrl_bucket,chaos_bucket,fav_side,season_phase
Bundesliga,2024,2025-01-18,Holstein Kiel,Hoffenheim,3.0,3.4,2.35,4.05,4.2,Away,LOW,0.3977,0.1084,0.4939,unclear,unclear,False,False,False,,10,10,0.9,0.7,0.8,0.3,0.7,0.4,walk_forward,2025-01-18,2025-01-18,154,6,logistic_regression,True,,OBSERVE_ONLY,NONE,mixed_signal_observe,LOW,diagnostic_only,unknown_league,LOW,No league-specific profile available. Standard cross-league rules apply.,,,,OBSERVE_ONLY,20,Market type is OBSERVE_ONLY — insufficient signal for classification.,observe_only_type,-5.32,A,1.0,3.0,4.0,1,0,0,1,,,2025-01,medium_fav (2.0-2.5),low (3-5),medium (4-6),AWAY_FAVORITE,mid
Bundesliga,2024,2025-01-18,Stuttgart,Freiburg,1.65,4.5,4.5,6.28,4.72,Home,MEDIUM,0.7528,0.0434,0.2038,OVER likely,BTTS YES likely,False,True,False,,10,10,2.0,1.2,0.6,0.7,0.6,0.7,walk_forward,2025-01-18,2025-01-18,154,6,logistic_regression,True,,BTTS_OVER,BOTH_OVER25_BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,goals_signal_with_control_not_required,unknown_league,MEDIUM,No league-specific profile available. Standard cross-league rules apply.,,,,HARD_NO_GO,20,BOTH_OVER25_BTTS: permanent HARD_NO_GO (48.7% historical),SUBTYPE_SUPPRESSED,-5.32,H,4.0,0.0,4.0,1,0,0,0,True,False,2025-01,strong_fav (1.5-2.0),medium (5-7),medium (4-6),HOME_FAVORITE,mid
Bundesliga,2024,2025-01-18,Leverkusen,M'gladbach,1.27,5.75,11.0,7.27,4.62,Home,HIGH,0.819,0.1378,0.0432,unclear,BTTS YES likely,False,True,False,,10,10,2.4,1.5,0.6,0.5,0.7,0.7,walk_forward,2025-01-18,2025-01-18,154,6,logistic_regression,True,,BTTS_OVER,BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,goals_signal_with_control_not_required,unknown_league,MEDIUM,No league-specific profile available. Standard cross-league rules apply.,,,,DOWNGRADE,44,Btts has weak cross-league evidence.,downgrade_subtype:BTTS,-2.87,H,3.0,1.0,4.0,1,0,0,1,True,True,2025-01,heavy_fav (<=1.5),high (7-10),medium (4-6),HOME_FAVORITE,mid
Bundesliga,2024,2025-01-19,Union Berlin,Mainz,2.55,3.2,2.88,5.18,3.62,Away,MEDIUM,0.0806,0.0415,0.8779,unclear,unclear,False,False,False,,10,10,0.2,2.0,0.4,0.5,0.4,0.5,walk_forward,2025-01-19,2025-01-19,160,2,logistic_regression,True,,DOUBLE_CHANCE,DOUBLE_CHANCE_1X,home_or_draw_1X,MEDIUM,favorite_direction_but_control_below_hard_1x2,unknown_league,MEDIUM,No league-specific profile available. Standard cross-league rules apply.,,,,B_TIER,68,"Adjusted strength MEDIUM, no warning, subtype not suppressed.",strength:MEDIUM,-0.42,H,2.0,1.0,3.0,1,0,1,1,True,True,2025-01,no_clear_fav (>2.5),medium (5-7),low (<4),HOME_FAVORITE,mid
Bundesliga,2024,2025-01-19,Werder Bremen,Augsburg,1.85,3.8,4.0,5.32,4.25,Home,MEDIUM,0.5738,0.0915,0.3347,unclear,unclear,False,False,False,,10,10,1.5,1.2,0.7,0.4,0.7,0.4,walk_forward,2025-01-19,2025-01-19,160,2,logistic_regression,True,,OBSERVE_ONLY,NONE,mixed_signal_observe,LOW,diagnostic_only,unknown_league,LOW,No league-specific profile available. Standard cross-league rules apply.,,,,OBSERVE_ONLY,20,Market type is OBSERVE_ONLY — insufficient signal for classification.,observe_only_type,-5.32,A,0.0,2.0,2.0,0,1,1,0,,,2025-01,strong_fav (1.5-2.0),medium (5-7),medium (4-6),HOME_FAVORITE,mid
Bundesliga,2024,2025-01-24,Wolfsburg,Holstein Kiel,1.42,5.0,7.0,7.02,4.97,Home,HIGH,0.9939,0.001,0.0051,OVER likely,BTTS YES likely,True,True,False,,10,10,1.9,0.9,0.7,0.8,0.8,0.7,walk_forward,2025-01-24,2025-01-24,162,1,logistic_regression,True,,BTTS_OVER,BOTH_OVER25_BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,goals_signal_with_control_not_required,unknown_league,MEDIUM,No league-specific profile available. Standard cross-league rules apply.,,,,HARD_NO_GO,20,BOTH_OVER25_BTTS: permanent HARD_NO_GO (48.7% historical),SUBTYPE_SUPPRESSED,-5.32,D,2.0,2.0,4.0,1,0,0,1,True,True,2025-01,heavy_fav (<=1.5),high (7-10),medium (4-6),HOME_FAVORITE,mid
Bundesliga,2024,2025-01-25,Augsburg,Heidenheim,1.82,3.6,4.0,5.89,3.32,Home,MEDIUM,0.784,0.0514,0.1646,unclear,unclear,False,False,False,,10,10,1.2,0.4,0.3,0.6,0.3,0.5,walk_forward,2025-01-25,2025-01-25,163,6,logistic_regression,True,,DOUBLE_CHANCE,DOUBLE_CHANCE_1X,home_or_draw_1X,MEDIUM,favorite_direction_but_control_below_hard_1x2,unknown_league,MEDIUM,No league-specific profile available. Standard cross-league rules apply.,,,,B_TIER,68,"Adjusted strength MEDIUM, no warning, subtype not suppressed.",strength:MEDIUM,-0.42,H,2.0,1.0,3.0,1,0,1,1,True,True,2025-01,strong_fav (1.5-2.0),medium (5-7),low (<4),HOME_FAVORITE,mid
Bundesliga,2024,2025-01-25,Dortmund,Werder Bremen,1.62,4.33,4.75,5.75,4.7,Home,MEDIUM,0.5641,0.0122,0.4237,unclear,BTTS YES likely,False,True,False,,10,10,1.2,1.4,0.6,0.6,0.8,0.6,walk_forward,2025-01-25,2025-01-25,163,6,logistic_regression,True,,BTTS_OVER,BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,goals_signal_with_control_not_required,unknown_league,MEDIUM,No league-specific profile available. Standard cross-league rules apply.,,,,DOWNGRADE,44,Btts has weak cross-league evidence.,downgrade_subtype:BTTS,-2.87,D,2.0,2.0,4.0,1,0,0,1,True,True,2025-01,strong_fav (1.5-2.0),medium (5-7),medium (4-6),HOME_FAVORITE,mid
Bundesliga,2024,2025-01-25,Freiburg,Bayern Munich,7.5,5.75,1.33,7.53,4.5,Away,HIGH,0.1945,0.0943,0.7112,OVER likely,unclear,True,False,False,,10,10,1.2,2.5,0.7,0.7,0.6,0.5,walk_forward,2025-01-25,2025-01-25,163,6,logistic_regression,True,,BTTS_OVER,OVER_25,goals_profile_preferred_over_hard_1x2,MEDIUM,goals_signal_with_control_not_required,unknown_league,MEDIUM,No league-specific profile available. Standard cross-league rules apply.,,,,DOWNGRADE,44,Over_25 in bundesliga is outside goal-friendly context.,over25_non_goal_friendly_league,-2.87,A,1.0,2.0,3.0,1,0,1,1,True,True,2025-01,heavy_fav (<=1.5),high (7-10),medium (4-6),AWAY_FAVORITE,mid
Bundesliga,2024,2025-01-25,Mainz,Stuttgart,2.8,3.5,2.45,3.72,4.09,Away,LOW,0.1916,0.0394,0.769,unclear,unclear,False,False,False,,10,10,1.9,2.0,0.6,0.6,0.5,0.5,walk_forward,2025-01-25,2025-01-25,163,6,logistic_regression,True,,OBSERVE_ONLY,NONE,mixed_signal_observe,LOW,diagnostic_only,unknown_league,LOW,No league-specific profile available. Standard cross-league rules apply.,,,,OBSERVE_ONLY,20,Market type is OBSERVE_ONLY — insufficient signal for classification.,observe_only_type,-5.32,H,2.0,0.0,2.0,0,1,1,0,,,2025-01,medium_fav (2.0-2.5),low (3-5),medium (4-6),AWAY_FAVORITE,mid
Bundesliga,2024,2025-01-25,RB Leipzig,Leverkusen,3.7,3.9,1.9,6.4,5.14,Away,MEDIUM,0.0453,0.2201,0.7346,OVER likely,BTTS YES likely,False,True,False,,10,10,1.1,2.6,0.8,0.6,0.8,0.7,walk_forward,2025-01-25,2025-01-25,163,6,logistic_regression,True,,BTTS_OVER,BOTH_OVER25_BTTS,goals_profile_preferred_over_hard_1x2,LOW,goals_signal_with_control_not_required,unknown_league,LOW,No league-specific profile available. Standard cross-league rules apply.,,,,HARD_NO_GO,20,BOTH_OVER25_BTTS: permanent HARD_NO_GO (48.7% historical),SUBTYPE_SUPPRESSED,-5.32,D,2.0,2.0,4.0,1,0,0,1,True,True,2025-01,strong_fav (1.5-2.0),medium (5-7),medium (4-6),AWAY_FAVORITE,mid
Bundesliga,2024,2025-01-25,M'gladbach,Bochum,1.73,4.0,4.5,5.6,3.3,Home,MEDIUM,0.594,0.0179,0.3881,unclear,unclear,False,False,False,,10,10,1.4,1.1,0.6,0.2,0.7,0.3,walk_forward,2025-01-25,2025-01-25,163,6,logistic_regression,True,,DOUBLE_CHANCE,DOUBLE_CHANCE_1X,home_or_draw_1X,MEDIUM,favorite_direction_but_control_below_hard_1x2,unknown_league,MEDIUM,No league-specific profile available. Standard cross-league rules apply.,,,,B_TIER,68,"Adjusted strength MEDIUM, no warning, subtype not suppressed.",strength:MEDIUM,-0.42,H,3.0,0.0,3.0,1,0,1,0,True,True,2025-01,strong_fav (1.5-2.0),medium (5-7),low (<4),HOME_FAVORITE,mid
Bundesliga,2024,2025-01-26,St Pauli,Union Berlin,2.55,3.1,3.0,4.18,2.56,Home,MEDIUM,0.8504,0.0837,0.0659,unclear,unclear,False,False,False,,10,10,1.2,0.4,0.2,0.5,0.2,0.4,walk_forward,2025-01-26,2025-01-26,169,2,logistic_regression,True,,DOUBLE_CHANCE,DOUBLE_CHANCE_1X,home_or_draw_1X,MEDIUM,favorite_direction_but_control_below_hard_1x2,unknown_league,MEDIUM,No league-specific profile available. Standard cross-league rules apply.,,,,B_TIER,68,"Adjusted strength MEDIUM, no warning, subtype not suppressed.",strength:MEDIUM,-0.42,H,3.0,0.0,3.0,1,0,1,0,True,True,2025-01,no_clear_fav (>2.5),low (3-5),low (<4),HOME_FAVORITE,mid
Bundesliga,2024,2025-01-26,Hoffenheim,Ein Frankfurt,3.1,3.6,2.2,5.5,4.12,Away,MEDIUM,0.1595,0.0191,0.8214,unclear,unclear,False,False,False,,10,10,0.9,2.2,0.4,0.7,0.5,0.6,walk_forward,2025-01-26,2025-01-26,169,2,logistic_regression,True,,OBSERVE_ONLY,NONE,mixed_signal_observe,LOW,diagnostic_only,unknown_league,LOW,No league-specific profile available. Standard cross-league rules apply.,,,,OBSERVE_ONLY,20,Market type is OBSERVE_ONLY — insufficient signal for classification.,observe_only_type,-5.32,D,2.0,2.0,4.0,1,0,0,1,,,2025-01,medium_fav (2.0-2.5),medium (5-7),medium (4-6),AWAY_FAVORITE,mid
Bundesliga,2024,2025-01-31,Werder Bremen,Mainz,2.25,3.3,3.2,4.68,4.31,Draw,MEDIUM,0.4169,0.541,0.0421,unclear,unclear,False,False,False,,10,10,1.5,2.1,0.6,0.6,0.6,0.5,walk_forward,2025-01-31,2025-01-31,171,1,logistic_regression,True,,OBSERVE_ONLY,NONE,mixed_signal_observe,LOW,diagnostic_only,unknown_league,LOW,No league-specific profile available. Standard cross-league rules apply.,,,,OBSERVE_ONLY,20,Market type is OBSERVE_ONLY — insufficient signal for classification.,observe_only_type,-5.32,H,1.0,0.0,1.0,0,1,1,0,,,2025-01,medium_fav (2.0-2.5),low (3-5),medium (4-6),HOME_FAVORITE,mid
Bundesliga,2024,2025-02-01,Bayern Munich,Holstein Kiel,1.05,17.0,26.0,8.68,5.1,Home,HIGH,0.9986,0.0014,0.0,OVER likely,BTTS YES likely,True,True,False,,10,10,2.5,0.7,0.7,0.9,0.6,0.8,walk_forward,2025-02-01,2025-02-01,172,6,logistic_regression,True,,BTTS_OVER,BOTH_OVER25_BTTS,goals_profile_preferred_over_hard_1x2,LOW,goals_signal_with_control_not_required,unknown_league,LOW,No league-specific profile available. Standard cross-league rules apply.,,,,HARD_NO_GO,20,BOTH_OVER25_BTTS: permanent HARD_NO_GO (48.7% historical),SUBTYPE_SUPPRESSED,-5.32,H,4.0,3.0,7.0,1,0,0,1,True,True,2025-02,heavy_fav (<=1.5),high (7-10),medium (4-6),HOME_FAVORITE,mid
Bundesliga,2024,2025-02-01,Bochum,Freiburg,2.8,3.4,2.5,3.5,3.72,Home,LOW,0.6632,0.043,0.2938,unclear,unclear,False,False,False,,10,10,1.1,1.1,0.2,0.8,0.2,0.7,walk_forward,2025-02-01,2025-02-01,172,6,logistic_regression,True,,AVOID,AVOID_VOLATILE,model_market_disagreement_low_control,LOW,disagreement_plus_low_control,unknown_league,LOW,No league-specific profile available. Standard cross-league rules apply.,,,,C_TIER,50,Neutral conviction — no strong signal in either direction.,strength:LOW,-2.26,A,0.0,1.0,1.0,0,1,1,0,True,,2025-02,medium_fav (2.0-2.5),low (3-5),low (<4),AWAY_FAVORITE,mid
Bundesliga,2024,2025-02-01,Heidenheim,Dortmund,4.33,3.9,1.75,5.85,4.91,Home,MEDIUM,0.5974,0.1379,0.2647,OVER likely,BTTS YES likely,False,True,False,,10,10,0.4,1.0,0.7,0.6,0.6,0.8,walk_forward,2025-02-01,2025-02-01,172,6,logistic_regression,True,,BTTS_OVER,BOTH_OVER25_BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,goals_signal_with_control_not_required,unknown_league,MEDIUM,No league-specific profile available. Standard cross-league rules apply.,,,,HARD_NO_GO,20,BOTH_OVER25_BTTS: permanent HARD_NO_GO (48.7% historical),SUBTYPE_SUPPRESSED,-5.32,A,1.0,2.0,3.0,1,0,1,1,True,True,2025-02,strong_fav (1.5-2.0),medium (5-7),medium (4-6),AWAY_FAVORITE,mid
Bundesliga,2024,2025-02-01,St Pauli,Augsburg,2.35,3.3,3.1,4.05,2.44,Home,MEDIUM,0.9567,0.0091,0.0342,unclear,BTTS NO likely,False,False,False,,10,10,1.2,1.4,0.3,0.4,0.2,0.3,walk_forward,2025-02-01,2025-02-01,172,6,logistic_regression,True,,DOUBLE_CHANCE,DOUBLE_CHANCE_1X,home_or_draw_1X,MEDIUM,favorite_direction_but_control_below_hard_1x2,unknown_league,MEDIUM,No league-specific profile available. Standard cross-league rules apply.,,,,B_TIER,68,"Adjusted strength MEDIUM, no warning, subtype not suppressed.",strength:MEDIUM,-0.42,D,1.0,1.0,2.0,0,1,1,1,True,True,2025-02,medium_fav (2.0-2.5),low (3-5),low (<4),HOME_FAVORITE,mid
Bundesliga,2024,2025-02-01,Stuttgart,M'gladbach,1.57,4.5,5.0,6.17,4.05,Home,MEDIUM,0.8817,0.0855,0.0328,unclear,unclear,False,False,False,,10,10,1.9,1.4,0.6,0.6,0.5,0.6,walk_forward,2025-02-01,2025-02-01,172,6,logistic_regression,True,,OBSERVE_ONLY,NONE,mixed_signal_observe,LOW,diagnostic_only,unknown_league,LOW,No league-specific profile available. Standard cross-league rules apply.,,,,OBSERVE_ONLY,20,Market type is OBSERVE_ONLY — insufficient signal for classification.,observe_only_type,-5.32,A,1.0,2.0,3.0,1,0,1,1,,,2025-02,strong_fav (1.5-2.0),medium (5-7),medium (4-6),HOME_FAVORITE,mid
Bundesliga,2024,2025-02-01,Union Berlin,RB Leipzig,3.1,3.5,2.25,4.88,4.66,Home,LOW,0.4937,0.2605,0.2458,OVER likely,BTTS YES likely,False,False,False,,10,10,0.4,1.2,0.5,0.8,0.4,0.8,walk_forward,2025-02-01,2025-02-01,172,6,logistic_regression,True,,AVOID,AVOID_VOLATILE,model_market_disagreement_low_control,LOW,disagreement_plus_low_control,unknown_league,LOW,No league-specific profile available. Standard cross-league rules apply.,,,,C_TIER,45,Neutral conviction — no strong signal in either direction.,strength:LOW,-2.77,D,0.0,0.0,0.0,0,1,1,0,True,,2025-02,medium_fav (2.0-2.5),low (3-5),medium (4-6),AWAY_FAVORITE,mid
Bundesliga,2024,2025-02-02,Leverkusen,Hoffenheim,1.25,7.0,9.5,8.02,4.8,Home,HIGH,0.9199,0.0737,0.0064,unclear,BTTS YES likely,False,True,False,,10,10,2.6,1.0,0.7,0.5,0.8,0.6,walk_forward,2025-02-02,2025-02-02,178,2,logistic_regression,True,,BTTS_OVER,BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,goals_signal_with_control_not_required,unknown_league,MEDIUM,No league-specific profile available. Standard cross-league rules apply.,,,,DOWNGRADE,44,Btts has weak cross-league evidence.,downgrade_subtype:BTTS,-2.87,H,3.0,1.0,4.0,1,0,0,1,True,True,2025-02,heavy_fav (<=1.5),high (7-10),medium (4-6),HOME_FAVORITE,mid
Bundesliga,2024,2025-02-02,Ein Frankfurt,Wolfsburg,1.95,3.8,3.6,4.88,5.1,Draw,LOW,0.4296,0.4552,0.1152,OVER likely,BTTS YES likely,True,True,False,,10,10,2.0,1.9,0.7,0.8,0.6,0.8,walk_forward,2025-02-02,2025-02-02,178,2,logistic_regression,True,,BTTS_OVER,BOTH_OVER25_BTTS,goals_profile_preferred_over_hard_1x2,LOW,goals_signal_with_control_not_required,unknown_league,LOW,No league-specific profile available. Standard cross-league rules apply.,,,,HARD_NO_GO,20,BOTH_OVER25_BTTS: permanent HARD_NO_GO (48.7% historical),SUBTYPE_SUPPRESSED,-5.32,D,1.0,1.0,2.0,0,1,1,1,True,False,2025-02,strong_fav (1.5-2.0),low (3-5),medium (4-6),HOME_FAVORITE,mid
Bundesliga,2024,2025-02-07,Bayern Munich,Werder Bremen,1.1,11.0,17.0,7.77,4.47,Home,HIGH,0.9373,0.0626,0.0,OVER likely,BTTS YES likely,False,False,False,,10,10,2.5,1.5,0.8,0.5,0.7,0.5,walk_forward,2025-02-07,2025-02-07,180,1,logistic_regression,True,,BTTS_OVER,BOTH_OVER25_BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,goals_signal_with_control_not_required,unknown_league,MEDIUM,No league-specific profile available. Standard cross-league rules apply.,,,,HARD_NO_GO,20,BOTH_OVER25_BTTS: permanent HARD_NO_GO (48.7% historical),SUBTYPE_SUPPRESSED,-5.32,H,3.0,0.0,3.0,1,0,1,0,True,False,2025-02,heavy_fav (<=1.5),high (7-10),medium (4-6),HOME_FAVORITE,mid
Bundesliga,2024,2025-02-08,Dortmund,Stuttgart,1.85,3.8,3.9,5.62,4.63,Away,MEDIUM,0.1617,0.0786,0.7596,unclear,BTTS YES likely,False,False,False,,10,10,1.3,1.9,0.6,0.6,0.8,0.5,walk_forward,2025-02-08,2025-02-08,181,6,logistic_regression,True,,BTTS_OVER,BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,goals_signal_with_control_not_required,unknown_league,MEDIUM,No league-specific profile available. Standard cross-league rules apply.,,,,DOWNGRADE,44,Btts has weak cross-league evidence.,downgrade_subtype:BTTS,-2.87,A,1.0,2.0,3.0,1,0,1,1,True,True,2025-02,strong_fav (1.5-2.0),medium (5-7),medium (4-6),HOME_FAVORITE,mid
Bundesliga,2024,2025-02-08,Freiburg,Heidenheim,1.7,3.75,4.75,6.27,4.87,Draw,MEDIUM,0.2011,0.587,0.2119,OVER likely,BTTS YES likely,True,True,False,,10,10,1.3,0.4,0.8,0.7,0.7,0.6,walk_forward,2025-02-08,2025-02-08,181,6,logistic_regression,True,,BTTS_OVER,BOTH_OVER25_BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,goals_signal_with_control_not_required,unknown_league,MEDIUM,No league-specific profile available. Standard cross-league rules apply.,,,,HARD_NO_GO,20,BOTH_OVER25_BTTS: permanent HARD_NO_GO (48.7% historical),SUBTYPE_SUPPRESSED,-5.32,H,1.0,0.0,1.0,0,1,1,0,False,False,2025-02,strong_fav (1.5-2.0),medium (5-7),medium (4-6),HOME_FAVORITE,mid
Bundesliga,2024,2025-02-08,Hoffenheim,Union Berlin,2.2,3.5,3.2,4.7,4.16,Away,LOW,0.3835,0.1807,0.4358,unclear,unclear,False,False,False,,10,10,0.9,0.4,0.6,0.5,0.7,0.4,walk_forward,2025-02-08,2025-02-08,181,6,logistic_regression,True,,AVOID,AVOID_VOLATILE,model_market_disagreement_low_control,LOW,disagreement_plus_low_control,unknown_league,LOW,No league-specific profile available. Standard cross-league rules apply.,,,,C_TIER,45,Neutral conviction — no strong signal in either direction.,strength:LOW,-2.77,A,0.0,4.0,4.0,1,0,0,0,True,,2025-02,medium_fav (2.0-2.5),low (3-5),medium (4-6),HOME_FAVORITE,mid
Bundesliga,2024,2025-02-08,Mainz,Augsburg,1.75,3.5,5.0,5.65,3.16,Home,MEDIUM,0.7813,0.0273,0.1913,unclear,unclear,False,False,False,,10,10,1.8,1.4,0.5,0.4,0.4,0.4,walk_forward,2025-02-08,2025-02-08,181,6,logistic_regression,True,,DOUBLE_CHANCE,DOUBLE_CHANCE_1X,home_or_draw_1X,MEDIUM,favorite_direction_but_control_below_hard_1x2,unknown_league,MEDIUM,No league-specific profile available. Standard cross-league rules apply.,,,,B_TIER,68,"Adjusted strength MEDIUM, no warning, subtype not suppressed.",strength:MEDIUM,-0.42,D,0.0,0.0,0.0,0,1,1,0,True,True,2025-02,strong_fav (1.5-2.0),medium (5-7),low (<4),HOME_FAVORITE,mid
Bundesliga,2024,2025-02-08,Wolfsburg,Leverkusen,4.33,3.6,1.8,6.23,5.48,Away,MEDIUM,0.0423,0.3625,0.5952,OVER likely,BTTS YES likely,True,True,False,,10,10,1.7,2.8,0.7,0.8,0.8,0.8,walk_forward,2025-02-08,2025-02-08,181,6,logistic_regression,True,,BTTS_OVER,BOTH_OVER25_BTTS,goals_profile_preferred_over_hard_1x2,LOW,goals_signal_with_control_not_required,unknown_league,LOW,No league-specific profile available. Standard cross-league rules apply.,,,,HARD_NO_GO,20,BOTH_OVER25_BTTS: permanent HARD_NO_GO (48.7% historical),SUBTYPE_SUPPRESSED,-5.32,D,0.0,0.0,0.0,0,1,1,0,False,False,2025-02,strong_fav (1.5-2.0),medium (5-7),medium (4-6),AWAY_FAVORITE,mid
Bundesliga,2024,2025-02-08,M'gladbach,Ein Frankfurt,2.63,3.5,2.55,3.58,4.81,Away,LOW,0.0755,0.2084,0.7161,OVER likely,BTTS YES likely,False,True,False,,10,10,1.6,1.8,0.7,0.6,0.7,0.6,walk_forward,2025-02-08,2025-02-08,181,6,logistic_regression,True,,BTTS_OVER,BOTH_OVER25_BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,goals_signal_with_control_not_required,unknown_league,MEDIUM,No league-specific profile available. Standard cross-league rules apply.,,,,HARD_NO_GO,20,BOTH_OVER25_BTTS: permanent HARD_NO_GO (48.7% historical),SUBTYPE_SUPPRESSED,-5.32,D,1.0,1.0,2.0,0,1,1,1,True,False,2025-02,no_clear_fav (>2.5),low (3-5),medium (4-6),AWAY_FAVORITE,mid
Bundesliga,2024,2025-02-09,Holstein Kiel,Bochum,2.25,3.5,3.0,4.38,3.66,Draw,LOW,0.2418,0.387,0.3712,unclear,unclear,False,False,False,,10,10,0.7,1.0,0.9,0.2,0.8,0.1,walk_forward,2025-02-09,2025-02-09,187,2,logistic_regression,True,,OBSERVE_ONLY,NONE,mixed_signal_observe,LOW,diagnostic_only,unknown_league,LOW,No league-specific profile available. Standard cross-league rules apply.,,,,OBSERVE_ONLY,20,Market type is OBSERVE_ONLY — insufficient signal for classification.,observe_only_type,-5.32,D,2.0,2.0,4.0,1,0,0,1,,,2025-02,medium_fav (2.0-2.5),low (3-5),low (<4),HOME_FAVORITE,mid
Bundesliga,2024,2025-02-09,RB Leipzig,St Pauli,1.57,4.2,5.25,5.77,3.98,Home,LOW,0.4739,0.316,0.2101,unclear,unclear,False,False,False,,10,10,1.2,1.3,0.8,0.3,0.8,0.3,walk_forward,2025-02-09,2025-02-09,187,2,logistic_regression,True,,DOUBLE_CHANCE,DOUBLE_CHANCE_1X,home_or_draw_1X,MEDIUM,favorite_direction_but_control_below_hard_1x2,unknown_league,MEDIUM,No league-specific profile available. Standard cross-league rules apply.,,,,B_TIER,68,"Adjusted strength MEDIUM, no warning, subtype not suppressed.",strength:MEDIUM,-0.42,H,2.0,0.0,2.0,0,1,1,0,True,True,2025-02,strong_fav (1.5-2.0),medium (5-7),low (<4),HOME_FAVORITE,mid
Bundesliga,2024,2025-02-14,Augsburg,RB Leipzig,2.9,3.3,2.4,3.73,4.26,Draw,LOW,0.1462,0.8154,0.0384,unclear,unclear,False,False,False,,10,10,1.5,1.5,0.3,0.7,0.4,0.7,walk_forward,2025-02-14,2025-02-14,189,1,logistic_regression,True,,OBSERVE_ONLY,NONE,mixed_signal_observe,LOW,diagnostic_only,unknown_league,LOW,No league-specific profile available. Standard cross-league rules apply.,,,,OBSERVE_ONLY,20,Market type is OBSERVE_ONLY — insufficient signal for classification.,observe_only_type,-5.32,D,0.0,0.0,0.0,0,1,1,0,,,2025-02,medium_fav (2.0-2.5),low (3-5),medium (4-6),AWAY_FAVORITE,mid
Bundesliga,2024,2025-02-15,Bochum,Dortmund,5.0,3.9,1.67,5.54,3.86,Away,MEDIUM,0.3193,0.037,0.6437,unclear,unclear,False,False,False,,10,10,1.1,1.0,0.3,0.6,0.2,0.9,walk_forward,2025-02-15,2025-02-15,190,5,logistic_regression,True,,DOUBLE_CHANCE,DOUBLE_CHANCE_X2,away_or_draw_X2,MEDIUM,favorite_direction_but_control_below_hard_1x2,unknown_league,MEDIUM,No league-specific profile available. Standard cross-league rules apply.,,,,B_TIER,68,"Adjusted strength MEDIUM, no warning, subtype not suppressed.",strength:MEDIUM,-0.42,H,2.0,0.0,2.0,0,1,1,0,False,False,2025-02,strong_fav (1.5-2.0),medium (5-7),low (<4),AWAY_FAVORITE,mid
Bundesliga,2024,2025-02-15,St Pauli,Freiburg,2.5,3.25,2.88,3.8,3.73,Home,LOW,0.4129,0.3109,0.2762,unclear,unclear,False,False,False,,10,10,1.3,1.6,0.3,0.7,0.3,0.7,walk_forward,2025-02-15,2025-02-15,190,5,logistic_regression,True,,DOUBLE_CHANCE,DOUBLE_CHANCE_1X,home_or_draw_1X,MEDIUM,favorite_direction_but_control_below_hard_1x2,unknown_league,MEDIUM,No league-specific profile available. Standard cross-league rules apply.,,,,B_TIER,68,"Adjusted strength MEDIUM, no warning, subtype not suppressed.",strength:MEDIUM,-0.42,A,0.0,1.0,1.0,0,1,1,0,False,False,2025-02,medium_fav (2.0-2.5),low (3-5),low (<4),HOME_FAVORITE,mid
Bundesliga,2024,2025-02-15,Stuttgart,Wolfsburg,1.73,4.2,4.2,5.7,4.95,Draw,MEDIUM,0.0415,0.9153,0.0433,OVER likely,BTTS YES likely,True,True,False,,10,10,1.9,1.5,0.7,0.7,0.6,0.8,walk_forward,2025-02-15,2025-02-15,190,5,logistic_regression,True,,BTTS_OVER,BOTH_OVER25_BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,goals_signal_with_control_not_required,unknown_league,MEDIUM,No league-specific profile available. Standard cross-league rules apply.,,,,HARD_NO_GO,20,BOTH_OVER25_BTTS: permanent HARD_NO_GO (48.7% historical),SUBTYPE_SUPPRESSED,-5.32,A,1.0,2.0,3.0,1,0,1,1,True,True,2025-02,strong_fav (1.5-2.0),medium (5-7),medium (4-6),HOME_FAVORITE,mid
