league,season,date,home_team,away_team,odds_home,odds_draw,odds_away,control_score_10,chaos_score_10,likely_1x2,confidence,model_home_prob,model_draw_prob,model_away_prob,over25_signal,btts_signal,both_over,both_btts,data_warning,probability_profile,home_stats_n,away_stats_n,home_ppg,away_ppg,home_over25_rate,away_over25_rate,home_btts_rate,away_btts_rate,mode,matchday,cutoff_date,train_rows,test_group_size,model_name,model_trained_ok,model_error,recommended_market_type,recommended_market_subtype,recommended_market_read,recommendation_strength,risk_note,league_profile,league_adjusted_strength,league_profile_note,league_warning_flags,league_preferred_subtype,league_suppressed_subtype,market_tier,market_tier_score,market_tier_reason,market_tier_flags,market_tier_score_league_relative,actual_result,actual_home_goals,actual_away_goals,actual_total_goals,actual_over25,actual_under25,actual_under35,actual_btts,type_success,subtype_success,month,odds_bucket,ctrl_bucket,chaos_bucket,fav_side,season_phase
Eredivisie,2024,2025-04-06,Waalwijk,Heracles,2.35,3.7,2.75,4.35,4.26,Away,MEDIUM,0.2793,0.0293,0.6914,unclear,BTTS YES likely,False,False,False,,10,10,1.1,1.6,0.6,0.4,0.5,0.7,walk_forward,2025-04-06,2025-04-06,248,4,logistic_regression,True,,AVOID,AVOID_VOLATILE,model_market_disagreement_low_control,LOW,disagreement_plus_low_control,eredivisie_goals,HIGH,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,B_TIER,70,"Adjusted strength HIGH, no warning, subtype not suppressed.",strength:HIGH,-0.14,D,0.0,0.0,0.0,0,1,1,0,True,,2025-04,medium_fav (2.0-2.5),low (3-5),medium (4-6),HOME_FAVORITE,late
Eredivisie,2024,2025-04-06,Go Ahead Eagles,Utrecht,2.05,4.0,3.1,4.85,4.08,Draw,NO-CONFIDENCE,0.3579,0.3593,0.2828,unclear,unclear,False,False,False,,10,10,1.9,1.6,0.7,0.4,0.6,0.5,walk_forward,2025-04-06,2025-04-06,248,4,logistic_regression,True,,AVOID,AVOID_VOLATILE,no_confidence_on_direction,LOW,no_confidence,eredivisie_goals,HIGH,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,B_TIER,60,"Adjusted strength HIGH, no warning, subtype not suppressed.",strength:HIGH,-1.13,D,2.0,2.0,4.0,1,0,0,1,True,,2025-04,medium_fav (2.0-2.5),low (3-5),medium (4-6),HOME_FAVORITE,late
Eredivisie,2024,2025-04-11,Nijmegen,Waalwijk,1.67,4.0,4.75,5.64,4.12,Away,NO-CONFIDENCE,0.3175,0.3284,0.3541,unclear,unclear,False,False,False,,10,10,1.0,1.2,0.6,0.5,0.6,0.4,walk_forward,2025-04-11,2025-04-11,252,1,logistic_regression,True,,AVOID,AVOID_VOLATILE,no_confidence_on_direction,LOW,no_confidence,eredivisie_goals,HIGH,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,B_TIER,60,"Adjusted strength HIGH, no warning, subtype not suppressed.",strength:HIGH,-1.13,H,2.0,1.0,3.0,1,0,1,1,True,,2025-04,strong_fav (1.5-2.0),medium (5-7),medium (4-6),HOME_FAVORITE,late
Eredivisie,2024,2025-04-12,For Sittard,Feyenoord,5.75,4.75,1.48,7.18,4.08,Away,MEDIUM,0.2466,0.2433,0.5102,unclear,unclear,False,False,False,,10,10,0.8,2.1,0.5,0.6,0.5,0.6,walk_forward,2025-04-12,2025-04-12,253,4,logistic_regression,True,,OBSERVE_ONLY,NONE,mixed_signal_observe,LOW,diagnostic_only,eredivisie_goals,LOW,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,OBSERVE_ONLY,20,Market type is OBSERVE_ONLY — insufficient signal for classification.,observe_only_type,-5.09,A,0.0,2.0,2.0,0,1,1,0,,,2025-04,heavy_fav (<=1.5),high (7-10),medium (4-6),AWAY_FAVORITE,late
Eredivisie,2024,2025-04-12,Sparta Rotterdam,Heerenveen,1.91,3.75,3.75,5.68,4.02,Home,LOW,0.4435,0.3049,0.2517,unclear,unclear,False,False,False,,10,10,1.8,1.0,0.4,0.5,0.4,0.7,walk_forward,2025-04-12,2025-04-12,253,4,logistic_regression,True,,OBSERVE_ONLY,NONE,mixed_signal_observe,LOW,diagnostic_only,eredivisie_goals,LOW,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,OBSERVE_ONLY,20,Market type is OBSERVE_ONLY — insufficient signal for classification.,observe_only_type,-5.09,H,3.0,1.0,4.0,1,0,0,1,,,2025-04,strong_fav (1.5-2.0),medium (5-7),medium (4-6),HOME_FAVORITE,late
Eredivisie,2024,2025-04-12,PSV Eindhoven,Almere City,1.13,9.0,17.0,7.3,4.65,Home,HIGH,0.9061,0.091,0.0029,OVER likely,BTTS YES likely,False,False,False,,10,10,1.5,0.9,0.8,0.4,0.8,0.5,walk_forward,2025-04-12,2025-04-12,253,4,logistic_regression,True,,BTTS_OVER,BOTH_OVER25_BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,league_goal_profile_supports_signal,eredivisie_goals,SUPPRESSED,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",Eredivisie: BOTH_OVER25_BTTS unreliable even in goals league.,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,HARD_NO_GO,5,BOTH_OVER25_BTTS: permanent HARD_NO_GO (48.7% historical),SUBTYPE_SUPPRESSED,-6.57,H,5.0,0.0,5.0,1,0,0,0,True,False,2025-04,heavy_fav (<=1.5),high (7-10),medium (4-6),HOME_FAVORITE,late
Eredivisie,2024,2025-04-12,NAC Breda,Go Ahead Eagles,3.1,3.5,2.2,5.1,4.91,Home,MEDIUM,0.6368,0.2612,0.1019,unclear,BTTS YES likely,False,True,False,,10,10,0.8,1.7,0.4,0.7,0.7,0.7,walk_forward,2025-04-12,2025-04-12,253,4,logistic_regression,True,,BTTS_OVER,BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,league_goal_profile_supports_signal,eredivisie_goals,HIGH,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,B_TIER,70,"Adjusted strength HIGH, no warning, subtype not suppressed.",strength:HIGH,-0.14,D,1.0,1.0,2.0,0,1,1,1,True,True,2025-04,medium_fav (2.0-2.5),medium (5-7),medium (4-6),AWAY_FAVORITE,late
Eredivisie,2024,2025-04-13,Zwolle,Twente,3.6,3.6,2.0,4.67,4.8,Away,MEDIUM,0.4054,0.0285,0.5661,unclear,BTTS YES likely,False,True,False,,10,10,1.3,1.3,0.5,0.5,0.7,0.7,walk_forward,2025-04-13,2025-04-13,257,4,logistic_regression,True,,BTTS_OVER,BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,league_goal_profile_supports_signal,eredivisie_goals,HIGH,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,B_TIER,70,"Adjusted strength HIGH, no warning, subtype not suppressed.",strength:HIGH,-0.14,D,1.0,1.0,2.0,0,1,1,1,True,True,2025-04,strong_fav (1.5-2.0),low (3-5),medium (4-6),AWAY_FAVORITE,late
Eredivisie,2024,2025-04-13,Willem II,Ajax,7.0,5.25,1.36,8.76,2.9,Away,HIGH,0.1021,0.0883,0.8096,unclear,unclear,False,False,False,,10,10,0.2,2.8,0.4,0.4,0.5,0.3,walk_forward,2025-04-13,2025-04-13,257,4,logistic_regression,True,,DIRECTION,DIRECTION_AWAY,away_direction,HIGH,higher_control_lower_chaos_direction,eredivisie_goals,HIGH,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,B_TIER,74,"Adjusted strength HIGH, no warning, subtype not suppressed.",strength:HIGH,0.26,A,1.0,2.0,3.0,1,0,1,1,True,True,2025-04,heavy_fav (<=1.5),high (7-10),low (<4),AWAY_FAVORITE,late
Eredivisie,2024,2025-04-13,Heracles,AZ Alkmaar,4.0,3.5,1.9,5.0,4.46,Home,MEDIUM,0.5869,0.1138,0.2993,unclear,BTTS YES likely,False,False,False,,10,10,1.4,1.3,0.4,0.5,0.7,0.5,walk_forward,2025-04-13,2025-04-13,257,4,logistic_regression,True,,BTTS_OVER,BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,league_goal_profile_supports_signal,eredivisie_goals,HIGH,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,B_TIER,70,"Adjusted strength HIGH, no warning, subtype not suppressed.",strength:HIGH,-0.14,H,1.0,0.0,1.0,0,1,1,0,False,False,2025-04,strong_fav (1.5-2.0),medium (5-7),medium (4-6),AWAY_FAVORITE,late
Eredivisie,2024,2025-04-13,Utrecht,Groningen,1.7,3.7,5.0,5.47,4.11,Home,MEDIUM,0.8763,0.0286,0.0951,unclear,BTTS YES likely,False,False,False,,10,10,1.4,1.5,0.4,0.4,0.5,0.7,walk_forward,2025-04-13,2025-04-13,257,4,logistic_regression,True,,BTTS_OVER,BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,league_goal_profile_supports_signal,eredivisie_goals,HIGH,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,B_TIER,70,"Adjusted strength HIGH, no warning, subtype not suppressed.",strength:HIGH,-0.14,H,3.0,1.0,4.0,1,0,0,1,True,True,2025-04,strong_fav (1.5-2.0),medium (5-7),medium (4-6),HOME_FAVORITE,late
Eredivisie,2024,2025-04-19,Heerenveen,Almere City,1.65,4.0,4.75,5.58,4.58,Home,MEDIUM,0.5203,0.4614,0.0183,unclear,BTTS YES likely,False,False,False,,10,10,1.0,0.9,0.6,0.5,0.8,0.5,walk_forward,2025-04-19,2025-04-19,261,1,logistic_regression,True,,BTTS_OVER,BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,league_goal_profile_supports_signal,eredivisie_goals,HIGH,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,B_TIER,70,"Adjusted strength HIGH, no warning, subtype not suppressed.",strength:HIGH,-0.14,H,2.0,1.0,3.0,1,0,1,1,True,True,2025-04,strong_fav (1.5-2.0),medium (5-7),medium (4-6),HOME_FAVORITE,late
Eredivisie,2024,2025-04-20,Utrecht,Ajax,3.5,3.6,2.0,5.87,3.9,Away,MEDIUM,0.3131,0.0863,0.6006,unclear,unclear,False,False,False,,10,10,1.6,2.8,0.5,0.5,0.6,0.4,walk_forward,2025-04-20,2025-04-20,262,1,logistic_regression,True,,DOUBLE_CHANCE,DOUBLE_CHANCE_X2,away_or_draw_X2,MEDIUM,favorite_direction_but_control_below_hard_1x2,eredivisie_goals,HIGH,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,A_TIER,93,"HIGH adjusted strength + preferred subtype (DOUBLE_CHANCE_X2) + clean signal (no warning, chaos within range).",high_strength | preferred_subtype:DOUBLE_CHANCE_X2 | chaos_low,2.14,H,4.0,0.0,4.0,1,0,0,0,False,False,2025-04,strong_fav (1.5-2.0),medium (5-7),low (<4),AWAY_FAVORITE,late
Eredivisie,2024,2025-04-23,Groningen,Heracles,2.0,3.2,4.1,5.07,4.67,Away,MEDIUM,0.0741,0.2831,0.6428,unclear,BTTS YES likely,False,True,False,,10,10,1.2,1.6,0.5,0.4,0.8,0.6,walk_forward,2025-04-23,2025-04-23,263,1,logistic_regression,True,,BTTS_OVER,BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,league_goal_profile_supports_signal,eredivisie_goals,HIGH,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,B_TIER,70,"Adjusted strength HIGH, no warning, subtype not suppressed.",strength:HIGH,-0.14,H,4.0,1.0,5.0,1,0,0,1,True,True,2025-04,strong_fav (1.5-2.0),medium (5-7),medium (4-6),HOME_FAVORITE,late
Eredivisie,2024,2025-04-24,AZ Alkmaar,NAC Breda,1.4,4.75,7.0,6.67,4.1,Home,LOW,0.4411,0.3818,0.177,unclear,BTTS YES likely,False,False,False,,10,10,1.2,0.6,0.5,0.3,0.5,0.7,walk_forward,2025-04-24,2025-04-24,264,2,logistic_regression,True,,BTTS_OVER,BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,league_goal_profile_supports_signal,eredivisie_goals,HIGH,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,B_TIER,70,"Adjusted strength HIGH, no warning, subtype not suppressed.",strength:HIGH,-0.14,D,1.0,1.0,2.0,0,1,1,1,True,True,2025-04,heavy_fav (<=1.5),medium (5-7),medium (4-6),HOME_FAVORITE,late
Eredivisie,2024,2025-04-24,Twente,PSV Eindhoven,4.1,4.0,1.8,5.53,5.0,Draw,MEDIUM,0.1753,0.591,0.2337,OVER likely,BTTS YES likely,False,True,False,,10,10,1.4,1.8,0.4,0.8,0.7,0.7,walk_forward,2025-04-24,2025-04-24,264,2,logistic_regression,True,,BTTS_OVER,BOTH_OVER25_BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,league_goal_profile_supports_signal,eredivisie_goals,SUPPRESSED,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",Eredivisie: BOTH_OVER25_BTTS unreliable even in goals league.,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,HARD_NO_GO,5,BOTH_OVER25_BTTS: permanent HARD_NO_GO (48.7% historical),SUBTYPE_SUPPRESSED,-6.57,A,1.0,3.0,4.0,1,0,0,1,True,True,2025-04,strong_fav (1.5-2.0),medium (5-7),medium (4-6),AWAY_FAVORITE,late
Eredivisie,2024,2025-04-25,Waalwijk,Utrecht,3.8,4.0,1.85,5.72,3.95,Away,LOW,0.0238,0.4815,0.4947,unclear,unclear,False,False,False,,10,10,1.1,1.8,0.6,0.6,0.4,0.5,walk_forward,2025-04-25,2025-04-25,266,2,logistic_regression,True,,DOUBLE_CHANCE,DOUBLE_CHANCE_X2,away_or_draw_X2,MEDIUM,favorite_direction_but_control_below_hard_1x2,eredivisie_goals,HIGH,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,A_TIER,93,"HIGH adjusted strength + preferred subtype (DOUBLE_CHANCE_X2) + clean signal (no warning, chaos within range).",high_strength | preferred_subtype:DOUBLE_CHANCE_X2 | chaos_low,2.14,A,0.0,4.0,4.0,1,0,0,0,True,True,2025-04,strong_fav (1.5-2.0),medium (5-7),low (<4),AWAY_FAVORITE,late
Eredivisie,2024,2025-04-25,Feyenoord,Zwolle,1.25,5.75,12.0,7.62,4.25,Draw,HIGH,0.191,0.767,0.0421,unclear,BTTS YES likely,False,False,False,,10,10,2.3,1.1,0.6,0.4,0.5,0.7,walk_forward,2025-04-25,2025-04-25,266,2,logistic_regression,True,,BTTS_OVER,BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,league_goal_profile_supports_signal,eredivisie_goals,HIGH,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,B_TIER,70,"Adjusted strength HIGH, no warning, subtype not suppressed.",strength:HIGH,-0.14,H,4.0,0.0,4.0,1,0,0,0,True,False,2025-04,heavy_fav (<=1.5),high (7-10),medium (4-6),HOME_FAVORITE,late
Eredivisie,2024,2025-04-27,Almere City,Go Ahead Eagles,2.55,3.8,2.5,4.1,4.4,Draw,MEDIUM,0.0529,0.5076,0.4395,unclear,BTTS YES likely,False,False,False,,10,10,0.9,1.5,0.5,0.6,0.5,0.7,walk_forward,2025-04-27,2025-04-27,268,4,logistic_regression,True,,BTTS_OVER,BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,league_goal_profile_supports_signal,eredivisie_goals,HIGH,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,B_TIER,70,"Adjusted strength HIGH, no warning, subtype not suppressed.",strength:HIGH,-0.14,D,0.0,0.0,0.0,0,1,1,0,False,False,2025-04,medium_fav (2.0-2.5),low (3-5),medium (4-6),AWAY_FAVORITE,late
Eredivisie,2024,2025-04-27,Heerenveen,Nijmegen,1.95,3.7,3.75,5.08,5.44,Home,MEDIUM,0.7624,0.103,0.1346,OVER likely,BTTS YES likely,False,True,False,,10,10,1.3,1.0,0.7,0.6,0.9,0.6,walk_forward,2025-04-27,2025-04-27,268,4,logistic_regression,True,,BTTS_OVER,BOTH_OVER25_BTTS,goals_profile_preferred_over_hard_1x2,LOW,league_goal_profile_supports_signal,eredivisie_goals,SUPPRESSED,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",Eredivisie: BOTH_OVER25_BTTS unreliable even in goals league.,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,HARD_NO_GO,5,BOTH_OVER25_BTTS: permanent HARD_NO_GO (48.7% historical),SUBTYPE_SUPPRESSED,-6.57,H,1.0,0.0,1.0,0,1,1,0,False,False,2025-04,strong_fav (1.5-2.0),medium (5-7),medium (4-6),HOME_FAVORITE,late
Eredivisie,2024,2025-04-27,For Sittard,Willem II,1.8,3.75,4.33,5.83,3.32,Home,MEDIUM,0.7031,0.0527,0.2442,unclear,unclear,False,False,False,,10,10,0.8,0.1,0.4,0.5,0.4,0.5,walk_forward,2025-04-27,2025-04-27,268,4,logistic_regression,True,,DOUBLE_CHANCE,DOUBLE_CHANCE_1X,home_or_draw_1X,MEDIUM,favorite_direction_but_control_below_hard_1x2,eredivisie_goals,HIGH,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,A_TIER,93,"HIGH adjusted strength + preferred subtype (DOUBLE_CHANCE_1X) + clean signal (no warning, chaos within range).",high_strength | preferred_subtype:DOUBLE_CHANCE_1X | chaos_low,2.14,H,1.0,0.0,1.0,0,1,1,0,True,True,2025-04,strong_fav (1.5-2.0),medium (5-7),low (<4),HOME_FAVORITE,late
Eredivisie,2024,2025-04-27,Ajax,Sparta Rotterdam,1.48,4.75,5.5,6.38,3.1,Home,MEDIUM,0.8619,0.0823,0.0558,unclear,unclear,False,False,False,,10,10,2.5,2.0,0.5,0.5,0.3,0.4,walk_forward,2025-04-27,2025-04-27,268,4,logistic_regression,True,,DOUBLE_CHANCE,DOUBLE_CHANCE_1X,home_or_draw_1X,MEDIUM,favorite_direction_but_control_below_hard_1x2,eredivisie_goals,HIGH,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,A_TIER,93,"HIGH adjusted strength + preferred subtype (DOUBLE_CHANCE_1X) + clean signal (no warning, chaos within range).",high_strength | preferred_subtype:DOUBLE_CHANCE_1X | chaos_low,2.14,D,1.0,1.0,2.0,0,1,1,1,True,True,2025-04,heavy_fav (<=1.5),medium (5-7),low (<4),HOME_FAVORITE,late
Eredivisie,2024,2025-05-03,Nijmegen,Willem II,1.57,4.33,5.25,6.47,3.65,Home,MEDIUM,0.7259,0.2252,0.0489,unclear,unclear,False,False,False,,10,10,0.9,0.1,0.5,0.5,0.5,0.5,walk_forward,2025-05-03,2025-05-03,272,4,logistic_regression,True,,DOUBLE_CHANCE,DOUBLE_CHANCE_1X,home_or_draw_1X,MEDIUM,favorite_direction_but_control_below_hard_1x2,eredivisie_goals,HIGH,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,A_TIER,93,"HIGH adjusted strength + preferred subtype (DOUBLE_CHANCE_1X) + clean signal (no warning, chaos within range).",high_strength | preferred_subtype:DOUBLE_CHANCE_1X | chaos_low,2.14,D,1.0,1.0,2.0,0,1,1,1,True,True,2025-05,strong_fav (1.5-2.0),medium (5-7),low (<4),HOME_FAVORITE,late
Eredivisie,2024,2025-05-03,Heracles,Feyenoord,5.0,4.5,1.57,6.77,3.93,Draw,LOW,0.3642,0.4084,0.2274,unclear,unclear,False,False,False,,10,10,1.5,2.6,0.5,0.6,0.6,0.4,walk_forward,2025-05-03,2025-05-03,272,4,logistic_regression,True,,DOUBLE_CHANCE,DOUBLE_CHANCE_X2,away_or_draw_X2,MEDIUM,favorite_direction_but_control_below_hard_1x2,eredivisie_goals,HIGH,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,A_TIER,93,"HIGH adjusted strength + preferred subtype (DOUBLE_CHANCE_X2) + clean signal (no warning, chaos within range).",high_strength | preferred_subtype:DOUBLE_CHANCE_X2 | chaos_low,2.14,A,1.0,4.0,5.0,1,0,0,1,True,True,2025-05,strong_fav (1.5-2.0),medium (5-7),low (<4),AWAY_FAVORITE,late
Eredivisie,2024,2025-05-03,Groningen,Waalwijk,1.7,3.9,5.0,5.97,4.51,Home,MEDIUM,0.81,0.168,0.022,OVER likely,BTTS YES likely,False,False,False,,10,10,1.4,0.8,0.6,0.7,0.8,0.4,walk_forward,2025-05-03,2025-05-03,272,4,logistic_regression,True,,BTTS_OVER,BOTH_OVER25_BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,league_goal_profile_supports_signal,eredivisie_goals,SUPPRESSED,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",Eredivisie: BOTH_OVER25_BTTS unreliable even in goals league.,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,HARD_NO_GO,5,BOTH_OVER25_BTTS: permanent HARD_NO_GO (48.7% historical),SUBTYPE_SUPPRESSED,-6.57,H,6.0,1.0,7.0,1,0,0,1,True,True,2025-05,strong_fav (1.5-2.0),medium (5-7),medium (4-6),HOME_FAVORITE,late
Eredivisie,2024,2025-05-03,PSV Eindhoven,For Sittard,1.11,9.0,21.0,7.44,3.93,Home,HIGH,0.9156,0.0826,0.0018,unclear,unclear,False,False,False,,10,10,1.8,1.1,0.8,0.3,0.7,0.3,walk_forward,2025-05-03,2025-05-03,272,4,logistic_regression,True,,OBSERVE_ONLY,NONE,mixed_signal_observe,LOW,diagnostic_only,eredivisie_goals,LOW,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,OBSERVE_ONLY,20,Market type is OBSERVE_ONLY — insufficient signal for classification.,observe_only_type,-5.09,H,4.0,1.0,5.0,1,0,0,1,,,2025-05,heavy_fav (<=1.5),high (7-10),low (<4),HOME_FAVORITE,late
Eredivisie,2024,2025-05-04,NAC Breda,Zwolle,2.25,3.5,3.1,4.18,4.39,Draw,MEDIUM,0.3751,0.5307,0.0942,UNDER likely,BTTS YES likely,False,True,False,,10,10,0.7,0.8,0.2,0.4,0.7,0.6,walk_forward,2025-05-04,2025-05-04,276,3,logistic_regression,True,,BTTS_OVER,BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,league_goal_profile_supports_signal,eredivisie_goals,HIGH,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,B_TIER,70,"Adjusted strength HIGH, no warning, subtype not suppressed.",strength:HIGH,-0.14,A,1.0,3.0,4.0,1,0,0,1,True,True,2025-05,medium_fav (2.0-2.5),low (3-5),medium (4-6),HOME_FAVORITE,late
